delivery_id,customer_id,deliveryman_id,vehicle_type,pickup_place,place_category,item_name,item_quantity,item_category_name,how_long_it_took_to_order,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,when_the_delivery_started,when_the_deliveryman_arrived_at_pickup,when_the_deliveryman_left_pickup,when_the_deliveryman_arrived_at_dropoff
1365625,59085,143085,car,Organic Avenue,,,,,,40.73881059,-73.98735029,40.748849,-73.980168,0:25:04,0:30:11,0:41:29,0:57:09
1342379,265903,157975,bicycle,Momofuku Milk Bar,Dessert,B'day Cake Truffles,2,Cake Truffles,,40.76284294,-73.97574565,40.7552949,-73.9954506,0:56:08,0:07:01,0:29:26,0:52:24
1314421,183520,108006,bicycle,Blue Ribbon Sushi,Japanese,California,1,Maki (Special Rolls),0:11:39,40.72610966,-74.00249186,40.7324282,-74.0080594,0:18:29,0:24:01,0:02:20,0:10:49
1417017,104130,44356,bicycle,Ravagh Persian Grill,Middle Eastern,Salad Olovieh,1,Appetizers,0:02:35,40.74556858,-73.98562858,40.718009,-74.004218,0:00:57,0:18:40,0:28:45,0:48:37
1460496,52832,28765,bicycle,Max Brenner,Dessert,Mediterranean Trio & Crispy Pita Chips,1,Things to Dip,,40.73441062,-73.99081662,40.778028,-73.953851,0:10:05,0:14:32,0:41:19,0:15:13
1318038,158126,94865,bicycle,sweetgreen,Salad,,,,0:12:37,40.74507859,-73.98882151,40.749615,-74.0047165,0:59:27,0:12:12,0:24:18,0:34:50
1479756,63361,91807,walker,Wondee Siam I,,,,,0:09:04,40.76504072,-73.98791271,40.7474814,-74.0021565,0:13:10,0:20:03,0:30:24,0:44:07
1319443,275927,22502,bicycle,Pies 'n' Thighs,,Fried Chicken Box,1,Dinner Entrees,0:14:30,40.71125525,-73.96144262,40.7458947,-73.9248061,0:09:19,0:36:29,0:53:51,0:13:58
1395550,54809,104533,bicycle,Artichoke Basille's Pizza & Bar,Pizza,Margherita Pizza Wedge,1,Pizza Wedge,,40.743982,-74.006678,40.773515,-73.978841,0:11:21,0:27:21,0:52:20,0:08:05
1378066,346265,104533,bicycle,Crif Dogs,,Chili Dog,2,Crif Dogs,0:13:36,40.72704085,-73.98383596,40.7086182,-74.015465,0:08:40,0:25:12,0:35:15,0:53:57
1363060,318451,43955,bicycle,Blue Ribbon Sushi,Japanese,Wakame,1,Salads,0:04:18,40.72610966,-74.00249186,40.7233295,-73.9915018,0:21:36,0:36:00,0:47:20,0:01:38
1353687,64963,130599,bicycle,Wafels & Dinges,Dessert,Brussels Wafel,1,De Sweet Wafels,,40.7644376,-73.97335052,40.77037,-73.966006,0:54:51,0:55:56,0:57:47,0:32:34
1350421,63147,86938,car,Sushi of Gari 46,Sushi,Tuna With Tofu Sauce Roll,1,Special Sushi Rolls,0:12:09,40.76065444,-73.98958275,40.743701,-73.987386,0:39:50,0:03:48,0:29:38,0:42:38
1356960,73873,88804,bicycle,Han Dynasty,Chinese,Wontons in Chili Oil,1,Hot Appetizers,,40.732213,-73.988072,40.75412307,-73.99768216,0:36:21,0:48:11,0:22:02,0:36:41
1347443,113477,152676,bicycle,Schnipper's Quality Kitchen,American,Cheese Fries,1,Fries & Sides,0:15:12,40.7569681,-73.9722519,40.7661956,-73.9521328,0:13:37,0:46:35,0:58:54,0:21:36
1440322,93133,54954,bicycle,Parm,Italian,Eggplant Parm,1,Platters,0:03:26,40.72301983,-73.995854,40.7205947,-74.009523,0:51:01,0:58:03,0:12:24,0:22:09
1476176,203370,122837,bicycle,Chipotle Mexican Grill $1.99 Delivery,Mexican,Burrito Bowl,1,Entree,,40.72254287,-73.99776936,40.7206906,-73.994593,0:08:04,0:05:39,0:15:01,0:19:06
1362277,105367,162603,car,Serafina Fabulous Pizza,Italian,Chicken Breast Paillard,1,Secondi Piatti,0:17:45,40.77608319,-73.96217158,40.76993865,-73.95898337,0:33:32,0:46:42,0:04:32,0:11:36
1432435,382159,150260,bicycle,Mighty Quinn's BBQ,BBQ,Slaw,2,Sides,,40.72751895,-73.9886713,40.7641849,-73.9784051,0:29:35,0:46:38,0:55:58,0:17:53
1368206,79215,61900,bicycle,Blue Ribbon Sushi,Japanese,Phoenix,1,Appetizers,0:14:37,40.72610966,-74.00249186,40.7220335,-74.0012856,0:26:55,0:39:48,0:17:08,0:22:43
1378917,207109,38707,bicycle,Yura On Madison,,,,,,40.784618,-73.956064,40.782435,-73.9593,0:29:31,0:33:27,0:46:57,0:53:23
1442161,396062,158962,bicycle,Duane Reade,Drug Store,,,,,40.7381375,-73.99001891,40.7262236,-73.9931178,0:08:54,0:14:03,0:33:53,0:47:08
1464664,84700,10940,bicycle,Pepe Giallo,Italian,Penne with Tomato & Basil,1,Paste,,40.74889,-74.003444,40.7519839,-73.9947989,0:24:40,0:37:22,0:01:58,0:09:58
1392376,385248,161485,bicycle,Shake Shack,Burger,ShackBurger,1,Burgers,,40.77912607,-73.95490489,40.7629961,-73.9618715,0:30:25,0:31:23,0:46:13,0:58:47
1362524,95164,32580,bicycle,Amma,Indian,Trio of Vegetable Samosas,1,Appetizers,0:05:51,40.75570155,-73.96858692,40.7798015,-73.9876499,0:10:23,0:27:15,0:19:05,0:36:27
1284967,47386,112990,bicycle,Barbounia,Mediterranean,Turkish Eggs,1,Specialty Eggs,0:13:16,40.73823004,-73.98783237,40.7171949,-74.0051122,0:58:26,0:44:42,0:53:04,0:09:16
1356904,83287,163947,bicycle,Shake Shack,Burger,Shackburger,1,Burgers,,40.74088436,-73.98819868,40.73851962,-73.98784377,0:31:28,0:38:03,0:13:23,0:19:24
1318115,68524,91807,walker,Rite Aid,,,,,,40.73661625,-73.99748512,40.73616638,-74.00242952,0:22:16,0:25:36,0:38:30,0:43:16
1303694,261665,146510,bicycle,Han Dynasty,Chinese,Dan Dan Noodle,1,Noodles,0:04:44,40.732213,-73.988072,40.7690686,-73.9815605,0:43:21,0:55:18,0:43:04,0:09:19
1397801,59668,152111,car,Shake Shack,Burger,Hamburger,2,Burgers,,40.77912607,-73.95490489,40.771777,-73.960586,0:31:05,0:47:38,0:05:34,0:12:49
1374944,142081,88804,bicycle,Sammy's Noodle Shop,,,,,,40.73510277,-73.99836888,40.723311,-74.0024789,0:34:59,0:38:41,0:56:01,0:04:31
1464600,64621,38962,bicycle,La Follia,Italian,Truffle Fries,1,Contorni,0:04:26,40.7365412,-73.98504764,40.770318,-73.965182,0:20:09,0:22:37,0:39:56,0:59:01
1357269,68167,15291,car,Arturo's Restaurant,Italian,Chicken Cutlet Parmigiana Entree,1,Entrees,0:04:02,40.72729654,-74.00054957,40.737766,-73.991871,0:09:20,0:18:11,0:35:31,0:48:14
1377644,378482,163828,scooter,Dunkin Donuts,,,,,,40.73296293,-73.98649517,40.7329159,-73.9877015,0:58:36,0:27:31,0:45:20,0:49:34
1278985,165110,66004,bicycle,Philippe Chow,Chinese,,,,0:04:36,40.76408453,-73.9704998,40.769097,-73.982953,0:52:56,0:11:33,0:21:51,0:36:05
1277976,39029,109259,bicycle,Prosperity Dumpling,Chinese,Mung Bean Porridge,1,Soups,0:27:18,40.71600125,-73.99320973,40.72765,-73.986752,0:53:26,0:47:02,0:54:22,0:04:19
1390527,49104,163796,motorcycle,Fay Da Bakery,,,,,,40.7309925,-74.00148496,40.74789673,-74.00360827,0:43:15,0:13:41,0:43:32,0:56:21
1404160,68942,161295,car,Dumpling Man,,,,,,40.72741096,-73.9847218,40.71623448,-74.00809736,0:00:57,0:20:57,0:39:16,0:56:34
1424469,128929,111793,car,Parm,Italian,Pizza Knots,1,Bread,0:05:50,40.72301983,-73.995854,40.73703103,-74.00849346,0:49:40,0:11:56,0:18:16,0:31:55
1483671,186473,59348,walker,Blue Ribbon Sushi Izakaya,Japanese,Madai,2,Taiheyo (Pacific Ocean),0:06:28,40.72197958,-73.98814821,40.7377527,-73.9921009,0:24:36,0:11:29,0:20:49,0:32:23
1464434,344079,173409,bicycle,Olea,Mediterranean,Sautéed Halloumi Cheese,1,Tapas,0:07:23,40.687689,-73.970745,40.6946536,-73.9555837,0:08:02,0:17:13,0:35:30,0:45:11
1331834,105164,93783,bicycle,Wolfgang's Steakhouse,Steak,,,,0:08:20,40.72131613,-74.010078,40.730993,-74.009915,0:22:00,0:22:40,0:52:31,0:02:03
1483351,399121,72480,car,Duane Reade,Drug Store,,,,,40.73966991,-73.99531014,40.7459771,-73.991553,0:57:40,0:16:34,0:46:26,0:50:08
1485148,91526,66416,bicycle,Krispy Kreme,Donut,,,,,40.74989042,-73.99236202,40.7200779,-74.0077964,0:33:55,0:42:44,0:54:03,0:08:28
1449099,72339,161485,bicycle,Udon West - Midtown East,,,,,0:03:43,40.753825,-73.973799,40.757719,-73.96609,0:33:13,0:36:23,0:46:13,0:54:11
1385244,87605,138057,car,RedFarm Broadway,Chinese,‘Pac Man’ Shrimp Dumplings (4),1,Dim Sum,0:08:06,40.7821167,-73.9807391,40.7224101,-73.994121,0:43:08,0:54:46,0:13:06,0:43:24
1436545,368404,105427,bicycle,Murray's Bagels,Bakery,,,,,40.73644,-73.99734223,40.7311733,-74.0044698,0:31:37,0:42:51,0:03:11,0:10:02
1374320,97079,66004,bicycle,Benihana,Japanese,Shrimp Saute,1,Side Orders,0:05:19,40.76316588,-73.97701978,40.76460273,-73.98010481,0:33:34,0:39:11,0:17:59,0:25:08
1348274,77035,84770,bicycle,Outback Steakhouse,,,,,0:08:30,40.74231488,-73.99188995,40.719466,-74.008193,0:57:01,0:16:05,0:32:02,0:46:27
1411941,339930,140919,bicycle,Whole Foods Market,Grocery Store,Org Synergy Cherry Chia,1,Refrigerated Drinks,,40.76806171,-73.98184776,40.769095,-73.981598,0:05:55,,,0:50:04
1440013,195927,52502,bicycle,Boqueria,Spanish,Datiles con Beicon,1,Tapas,0:02:30,40.74011985,-73.99384674,40.7363564,-73.9808007,0:20:43,0:23:58,0:38:51,0:48:34
1314860,77371,156557,car,Magnolia Bakery,Dessert,Vanilla Cake,3,Classic Cakes,,40.77576432,-73.98020625,40.777954,-73.959343,0:31:58,0:44:07,0:09:27,0:24:07
1344583,76908,9549,bicycle,Doughnut Plant Chelsea,Donut,Chocolate Hazelnut,1,Doughseed Doughnuts,,40.74456392,-73.99663005,40.776782,-73.976144,0:10:03,0:17:54,0:32:14,0:03:20
1393863,7922,142140,car,Prince Street Pizza,Pizza,Mercer Margherita,1,The Original SOHO Squares,,40.72307952,-73.99461508,40.7051789,-74.0080186,0:19:53,0:33:48,0:45:27,0:57:55
1295475,104548,153766,bicycle,Tarallucci e Vino Restaurant,Italian,Gnocchetti,1,Primi,0:15:27,40.737977,-73.99069,40.7304413,-73.989793,0:44:47,0:08:18,0:16:15,0:55:27
1470557,152786,122124,bicycle,Cafe Habana,Mexican,Spicy Spinach,1,Side Orders,0:06:31,40.7228417,-73.99411647,40.747184,-73.97245,0:01:51,0:04:57,0:17:48,0:35:37
1448064,124359,67430,bicycle,INTERMIX,,,,,,40.77506645,-73.96288905,40.7377251,-73.9965603,0:52:50,0:58:05,0:31:55,0:52:42
1314737,100536,67430,bicycle,LAVO,Italian,,,,0:10:14,40.76284213,-73.97173379,40.7659676,-73.9619982,0:12:42,0:25:49,0:41:09,0:51:45
1308096,69928,10940,bicycle,Maison Ladurée,Dessert,Chocolat,2,Macaroons (Individual),,40.77067423,-73.96611476,40.769443,-73.950875,0:29:09,0:33:46,0:42:35,0:54:22
1277049,253195,132101,truck,Jack's Wife Freda,Mediterranean,Vegetable Curry Bowl,1,Entrees,0:05:56,40.72198995,-73.9977479,40.684756,-74.003615,0:39:27,0:47:55,0:08:14,0:35:00
1401023,80434,149651,bicycle,Bareburger,Burger,Mexican,2,Bare Salads,0:05:42,40.7684888,-73.95518219,40.768425,-73.960552,0:13:04,0:14:04,0:40:54,0:47:44
1419228,284256,39733,bicycle,Empanada Mama (closed),Mexican,Entrana A La Plancha,1,Entrees,,40.764217,-73.988321,40.7385499,-73.994985,0:58:44,0:09:32,0:46:22,0:01:12
1369232,361038,147033,car,Momofuku Milk Bar,Dessert,3 Cookies,1,Cookies,,40.71404731,-73.95492107,40.71106268,-73.9474797,0:08:13,0:31:37,0:56:56,0:00:36
1485552,208020,108006,bicycle,Spreads,,Chicken Schnitzel Salad,1,Entree Salads,0:17:05,40.74456134,-73.98311485,40.7470189,-73.99092197,0:09:36,0:21:27,0:42:47,0:49:28
1332201,97938,111793,car,Popeyes Louisiana Kitchen,Fast Food,,,,,40.69692881,-73.93542815,40.7205817,-73.9623624,0:01:57,0:24:09,0:46:26,0:04:17
1296010,361832,151073,bicycle,Momofuku Milk Bar,Dessert,Cereal Milk and Crack Pie Twist Soft Serve (1 Pint),1,Soft Serve,,40.73179547,-73.98567259,40.7139538,-74.0096019,0:42:38,0:47:06,0:03:56,0:39:19
1295143,60039,153766,bicycle,Blue Ribbon Sushi,Japanese,Spicy Tuna & Tempura Flakes,1,Maki (Special Rolls),0:20:33,40.72610966,-74.00249186,40.745521,-73.990467,0:02:14,0:25:36,0:44:27,0:00:38
1486174,366421,69993,bicycle,Westville Chelsea,American,,,,0:06:40,40.74204,-73.99999,40.7538547,-73.9892364,0:11:55,0:10:32,0:22:52,0:32:16
1394550,283884,65030,bicycle,Magnolia Bakery,Dessert,Magnolia's Famous Banana Pudding,1,Pudding,,40.73589287,-74.00520444,40.7161361,-74.0036378,0:15:31,0:19:49,0:33:09,0:50:28
1350421,63147,86938,car,Sushi of Gari 46,Sushi,Spicy Shrimp Tempura Roll,2,Rolls,0:12:09,40.76065444,-73.98958275,40.743701,-73.987386,0:39:50,0:03:48,0:29:38,0:42:38
1342956,85207,142140,car,Momofuku Milk Bar,Dessert,Crack Pie Soft Serve (1 Pint),1,Soft Serve,,40.73179547,-73.98567259,40.746516,-73.987214,0:15:14,0:32:33,0:01:05,0:14:40
1431949,259341,139444,bicycle,Momoya,Sushi,Spicy Scallop,2,Roll,0:05:12,40.78407726,-73.97762241,40.7747749,-73.9648999,0:40:49,0:09:19,0:17:08,0:25:36
1407669,74115,138560,bicycle,sweetgreen,Salad,Roasted Turkey + Fall Vegetables,2,Signatures,,40.72132319,-74.00973201,40.7186627,-74.0000414,0:00:42,,,0:53:32
1273880,143866,30743,bicycle,Otto Enoteca Pizzeria,Italian,Hazelnut Stracciatella,4,Gelati & Sorbetti,0:03:07,40.73206376,-73.99615467,40.71745969,-74.00554648,0:49:59,0:05:32,0:19:22,0:34:04
1284533,118777,66416,bicycle,Liquiteria,Juice Bar,,,,,40.73732365,-73.99107456,40.759103,-73.974063,0:34:20,0:17:31,0:28:58,0:45:50
1337559,53543,34667,bicycle,Café China,Chinese,Dan Dan Noodles,1,Dim Sum,0:09:05,40.749902,-73.982187,40.7323119,-73.9947821,0:58:00,0:05:55,0:17:16,0:35:34
1351205,148649,3296,bicycle,Blue Ribbon Sushi,Japanese,Miso,1,Osuimono (Soups),0:10:11,40.72610966,-74.00249186,40.7209315,-74.0020702,0:30:00,0:44:28,0:10:49,0:15:52
1289729,52832,32580,bicycle,Donburi-ya,Japanese,Idaho Potato Croquette,1,Fried,0:07:49,40.75446491,-73.9731457,40.778028,-73.953851,0:46:31,0:54:02,0:46:36,0:57:50
1436340,54904,116438,bicycle,Juice Press,Juice Bar,Doctor Green Juice,1,Cold Pressed Juices,,40.74111443,-73.99065019,40.74297133,-73.99465199,0:02:28,0:27:51,0:38:10,0:43:27
1294671,272367,138061,car,Chola Eclectic Indian Cuisine,Indian,Plain Rice,2,Rice & Rice Specials,0:06:22,40.7603325,-73.96586221,40.777008,-73.961196,0:47:48,0:48:27,0:19:54,0:30:25
1295060,97035,142394,bicycle,Momofuku Milk Bar,Dessert,Cereal Milk Soft Serve (1 Pint),1,Soft Serve,,40.73179547,-73.98567259,40.7467644,-73.9903014,0:48:39,0:48:41,0:04:31,0:20:34
1369239,107763,148266,car,BLT Prime,Steak,Tuna Tartare,1,Appetizers,0:10:40,40.73930573,-73.98625987,40.7385966,-73.983658,0:08:59,0:10:06,0:38:56,0:44:39
1482012,79255,154990,bicycle,The Meatball Shop,Italian,Classic Beef Hero,1,Heroes,0:10:50,40.74596311,-74.00169729,40.7436352,-74.0063309,0:20:57,0:43:43,0:49:33,0:54:56
1462243,147580,113563,bicycle,Juice Press,Juice Bar,14 Hours,1,Cold Pressed Juices,,40.78468457,-73.95601273,40.8235529,-73.946215,0:11:52,0:38:09,0:46:30,0:09:48
1472631,159020,66416,bicycle,Dean & Deluca,,,,,,40.75800423,-73.97914906,40.755515,-73.972832,0:07:33,0:19:01,0:34:53,0:41:24
1361878,68494,157086,car,30 Wall Street,,,,,,40.70703129,-74.01056894,40.7745737,-73.9909786,0:12:59,0:28:50,0:46:52,0:27:31
1431918,131132,151208,bicycle,McDonald's,Fast Food,,,,,40.75445428,-73.99927559,40.7611548,-73.9978345,0:35:28,,,0:02:32
1368437,93668,6873,car,Mesa Coyoacán,,Arroz Y Frijoles a la Mexicana,1,Para Acompanar,0:05:26,40.71547649,-73.94462431,40.711172,-73.943022,0:52:09,0:08:33,0:16:15,0:25:11
1430396,393318,164384,car,Klong,Thai,Pineapple Fried Rice,1,Fried Rice,0:23:20,40.72939638,-73.9894565,40.7636425,-73.9738969,0:09:56,0:15:50,0:44:40,0:32:36
1274974,110792,20217,car,Blue Ribbon Sushi,Japanese,Sake,4,Taiseyo (Atlantic Ocean),0:04:46,40.72610966,-74.00249186,40.734203,-73.996025,0:31:37,0:17:38,0:32:58,0:41:39
1310725,64153,43955,bicycle,Mighty Quinn's BBQ,BBQ,Pomme Frites,1,Sides,,40.72751895,-73.9886713,40.759183,-73.976487,0:33:24,0:03:24,0:05:14,0:24:49
1417462,62463,6873,car,UVA Wines & Spirits,,,,,,40.71723,-73.95848242,40.718962,-73.957617,0:37:40,,,0:53:39
1341402,373523,111793,car,Tamarind TriBeCa,Indian,Aloo Tikkiyas,1,Appetizers (Aagaz),0:08:40,40.71926893,-74.00874988,40.7186175,-74.0047742,0:21:19,0:37:13,0:10:25,0:15:57
1350421,63147,86938,car,Sushi of Gari 46,Sushi,Chopped Eel with Avocado Roll,1,Special Sushi Rolls,0:12:09,40.76065444,-73.98958275,40.743701,-73.987386,0:39:50,0:03:48,0:29:38,0:42:38
1368254,46040,133268,walker,Mighty Quinn's BBQ,BBQ,Spare Ribs,1,Meats,,40.72751895,-73.9886713,40.766579,-73.968956,0:32:31,0:33:05,0:57:25,0:23:53
1388958,361509,47407,bicycle,Cafeteria,American,Grilled Turkey Burger,1,Sandwiches,,40.74052771,-73.99808251,40.7452805,-73.9914222,0:58:13,0:04:38,0:31:29,0:38:31
1330208,54081,156008,bicycle,Citarella,,,,,,40.73418407,-73.99913213,40.7262985,-73.9995598,0:28:30,0:31:12,0:45:03,0:04:41
1301400,54851,23359,bicycle,Rosemary’s Enoteca & Trattoria,,,,,0:04:33,40.73471408,-73.99995804,40.74476655,-74.00162193,0:49:20,0:53:48,0:11:39,0:22:48
1415846,125123,72480,car,Peacefood Cafe,Vegan,Strawberry Shortcake (Seasonal),1,Desserts & Bakery,0:07:39,40.73330118,-73.99298592,40.7467644,-73.9903014,0:04:50,0:23:20,0:32:10,0:43:01
1476912,53925,67430,bicycle,BurgerFi,Burger,,,,0:05:22,40.77511434,-73.95404935,40.802226,-73.962304,0:17:19,0:14:44,0:33:34,0:51:10
1354993,169478,162905,bicycle,RedFarm Broadway,Chinese,Crispy Duck & Crab Dumplings (4),1,Lunch Dim Sum,0:06:59,40.7821167,-73.9807391,40.75666997,-73.97392212,0:14:43,0:14:17,0:52:00,0:17:13
1483847,385191,104533,bicycle,Donburi-ya,Japanese,Jidori Katsu-Don,1,Donburi Dinner,0:04:38,40.75446491,-73.9731457,40.75885811,-73.99432423,0:41:39,0:04:53,0:12:32,0:30:34
1409735,388420,54954,bicycle,Sushi of Gari 46,Sushi,Tuna Sushi,2,Sushi,0:03:40,40.76065444,-73.98958275,40.77438067,-73.99038995,0:10:23,0:27:11,0:37:23,0:52:51
1485305,403557,91807,walker,Bumble & Bumble,,,,,,40.74069003,-74.00646084,40.74037081,-73.99023785,0:03:25,0:23:37,0:36:46,0:48:42
1489661,359768,125504,bicycle,The Grey Dog - University,Coffee,Grey Dog Club,1,Michigan Sandwiches,,40.73378729,-73.99303526,40.7365268,-73.9815019,0:18:59,0:29:15,0:54:04,0:03:09
1481577,176622,3296,bicycle,Cafe Mogador,Middle Eastern,Chicken,1,Grill,0:08:55,40.727293,-73.984517,40.72916455,-73.97926418,0:37:29,0:41:06,0:06:26,0:10:14
1325683,75115,34669,bicycle,Mimi Cheng's Dumplings,Chinese,,,,,40.73075482,-73.9862895,40.732029,-73.993405,0:11:02,0:29:18,0:48:32,0:53:38
1319803,264707,123581,bicycle,TAO,Japanese,Sugar Dusted Doughnuts,1,Desserts,0:03:01,40.76285776,-73.971619,40.7412607,-74.0002077,0:09:23,0:27:38,0:37:58,0:56:26
1272605,54081,122309,bicycle,sweetgreen,Salad,Kale Caesar,1,Signatures,0:17:34,40.72132319,-74.00973201,40.7262985,-73.9995598,0:55:38,0:17:37,0:32:01,0:43:18
1356228,197502,133293,bicycle,Ed's Lobster Bar,Seafood,Lobster Roll,1,Lobster,0:04:56,40.72207939,-73.99751186,40.7351253,-74.0074902,0:02:21,,,0:43:49
1486870,340779,57496,bicycle,Iced Lattes On-Demand,Promo,Free Latte,2,Free Lattes On-Demand,,40.715382,-74.008942,40.719928,-74.001049,0:00:02,,,0:19:57
1380151,381899,157596,bicycle,Chop't,Salad,,,,0:07:36,40.76396068,-73.97876453,40.7763588,-73.981751,0:08:25,0:10:57,0:22:17,0:29:49
1462400,68551,49223,bicycle,Blue Ribbon Sushi Bar & Grill,Japanese,Tofu & Seaweed,1,Salads,0:03:33,40.76765291,-73.98292546,40.741967,-73.975778,0:19:19,,,0:15:02
1339049,147468,91932,bicycle,Nha Trang One,Vietnamese,Pho Dac Biet,1,Pho (Rice noodle soup),0:05:26,40.71685082,-73.99985075,40.70803,-74.014869,0:44:09,0:20:56,0:34:50,0:50:59
1360651,116293,105468,bicycle,Butter Lane,Bakery,Chocolate Cupcake,1,Cupcakes,0:20:43,40.72631561,-73.98433685,40.7275977,-74.0051425,0:00:48,0:11:44,0:19:04,0:37:46
1444912,101414,172399,bicycle,Clinton St. Baking Co. & Restaurant,,Southern Breakfast,1,Brunch,0:05:33,40.721294,-73.983994,40.7233295,-73.9915018,0:04:36,0:03:03,0:30:54,0:39:41
1448960,51356,168796,bicycle,Burger Joint,Burger,Cheeseburger,2,Menu,0:03:13,40.76407583,-73.97863253,40.7590307,-73.9945665,0:20:30,0:30:11,0:49:31,0:08:43
1321796,301032,20217,car,Otto Enoteca Pizzeria,Italian,Sformato di Parmigiano,2,Salads,0:02:19,40.73206376,-73.99615467,40.71431189,-74.00768708,0:31:50,0:37:22,0:53:18,0:03:41
1288735,59097,136851,bicycle,Sushi Seki Chelsea,Sushi,,,,0:06:14,40.74437,-73.99628,40.747065,-74.002352,0:07:28,0:24:49,0:31:40,0:36:38
1387756,149200,149328,car,Parm,Italian,Italian Combo Hero,1,Sandwiches,0:05:33,40.72301983,-73.995854,40.732987,-73.987802,0:03:07,0:17:51,0:25:50,0:33:09
1289248,152353,83117,bicycle,Forcella,Pizza,Funghi,1,Classic Pizza,0:05:03,40.74246164,-73.98495136,40.7369004,-73.994162,0:03:12,0:05:12,0:17:45,0:31:37
1442383,139279,83565,bicycle,Singas Famous Pizzeria,,,,,0:04:44,40.71105885,-73.95070892,40.72510955,-73.95040179,0:27:13,0:28:28,0:40:00,0:49:09
1449176,397138,154377,car,Red Bamboo,Vegetarian,Garlic Mashed Potatoes,1,Sides,0:13:01,40.731383,-74.000286,40.70654209,-74.01004249,0:40:30,0:51:51,0:17:41,0:50:35
1365505,352777,66416,bicycle,sweetgreen,Salad,Light Green,2,Sweetpress (NoMad only),0:04:59,40.74507859,-73.98882151,40.7640896,-73.97486103,0:48:33,0:46:10,0:58:41,0:13:51
1423283,170628,95942,car,Han Dynasty,Chinese,Pork Belly in Garlic Sauce,1,Cold Appetizers,0:07:34,40.732213,-73.988072,40.70897986,-74.0136745,0:09:44,0:24:57,0:37:47,0:03:46
1322565,133424,99219,bicycle,Starbucks,Coffee,,,,,40.72263849,-73.99800161,40.7219496,-73.9941563,0:10:45,0:13:49,0:25:09,0:27:00
1479768,80466,175555,car,Dinosaur Bar-B-Que,BBQ,Bar-B-Que Pork Ribs,1,True Blue Bar-B-Que Pit Plates,0:17:50,40.8180821,-73.9609373,40.76652027,-73.98492698,0:12:24,0:28:47,0:49:08,0:05:08
1347170,107909,118095,bicycle,Shake Shack,Burger,Fries,1,Fries,,40.74088436,-73.98819868,40.7342199,-73.9902554,0:44:32,,,0:41:49
1367848,143866,99219,bicycle,Jack's Wife Freda,Mediterranean,Mint Lemonade,1,Drinks,0:03:19,40.72198995,-73.9977479,40.71745969,-74.00554648,0:53:35,0:54:47,0:11:08,0:19:09
1469718,398426,100879,bicycle,RedFarm Broadway,Chinese,BBQ’d Beef Fried Rice,1,Rice & Noodles,0:05:04,40.7821167,-73.9807391,40.77768521,-73.98790121,0:59:33,0:10:43,0:30:51,0:40:25
1452877,40808,103194,bicycle,Do Hwa,,,,,0:10:23,40.72991749,-74.00417635,40.740328,-73.988157,0:05:09,0:57:26,0:05:11,0:17:34
1475972,103970,151208,bicycle,RedFarm Broadway,Chinese,Soft & Crunchy Vegetable Fried Rice,1,Rice & Noodles,0:08:04,40.7821167,-73.9807391,40.7792972,-73.988007,0:43:48,0:49:22,0:07:42,0:15:59
1478696,391179,66004,bicycle,Starbucks,Coffee,,,,,40.75220688,-73.9797689,40.751142,-73.981818,0:42:06,0:46:02,0:59:46,0:07:41
1345462,361846,96669,bicycle,Sarabeth's West,American,Farmer's Omelette,1,Eggs & Omelettes,0:09:04,40.78398734,-73.97784624,40.77222835,-73.986189,0:59:11,0:59:50,0:29:57,0:40:24
1470220,352376,165094,bicycle,Pinkberry,Ice Cream,Original,1,Frozen Yogurt with Toppings,,40.72907592,-73.98868203,40.7341085,-73.9896092,0:18:32,0:43:47,0:56:08,0:06:37
1473179,71489,108006,bicycle,Maison Ladurée,Dessert,Citron,1,Macaroons (Individual),,40.77067423,-73.96611476,40.7624733,-73.9775074,0:24:11,0:29:57,0:41:17,0:50:08
1293591,175290,30743,bicycle,Otto Enoteca Pizzeria,Italian,Bucatini Alla Amatriciana,1,Pasta,,40.73206376,-73.99615467,40.7045575,-74.0075814,0:58:59,0:08:02,0:36:09,0:57:02
1462911,339144,118707,car,Hu Kitchen,Gluten-Free,Organic Baked Chicken Tenders (Grain Free),1,Prepared Food,,40.73567676,-73.99382953,40.7985503,-73.9407595,0:44:55,0:55:18,0:37:06,0:04:54
1275397,77371,137652,bicycle,Magnolia Bakery,Dessert,Vanilla Cake,3,Classic Cakes,,40.77576432,-73.98020625,40.777954,-73.959343,0:20:28,0:24:32,0:41:00,0:50:41
1442533,63417,59348,walker,RedFarm Broadway,Chinese,‘Pac Man’ Shrimp Dumplings (4),1,Dim Sum,0:04:21,40.7821167,-73.9807391,40.7311537,-74.0000268,0:43:10,0:12:21,0:19:11,0:41:01
